record_id,question,year,responses_numeric,responses_character
113,q3,2023,2,NA
113,q3,2024,0,NA
114,q1,2022,1,NA
114,q1,2023,0,NA
114,q1,2024,0,NA
114,q2,2022,25.4,NA
114,q2,2023,75.1,NA
114,q2,2024,88.1,NA
114,q3,2022,2,NA
114,q3,2023,1,NA
114,q3,2024,2,NA
115,q1,2022,3,NA
115,q1,2023,2,NA
115,q1,2024,3,NA
115,q2,2022,70.8,NA
115,q2,2023,88.1,NA
115,q2,2024,41.1,NA
115,q3,2022,-1,NA
115,q3,2023,1,NA
115,q3,2024,0,NA
116,q1,2022,2,NA
116,q1,2023,0,NA
116,q1,2024,1,NA
116,q2,2022,13.5,NA
116,q2,2023,38,NA
116,q2,2024,56.3,NA
116,q3,2022,2,NA
116,q3,2023,0,NA
116,q3,2024,1,NA
117,q1,2022,2,NA
117,q1,2023,0,NA
117,q1,2024,2,NA
117,q2,2022,3.7,NA
117,q2,2023,57.2,NA
117,q2,2024,55.4,NA
117,q3,2022,-1,NA
117,q3,2023,2,NA
117,q3,2024,-2,NA
118,q1,2022,2,NA
118,q1,2023,2,NA
118,q1,2024,1,NA
118,q2,2022,29.9,NA
118,q2,2023,89,NA
118,q2,2024,67.1,NA
118,q3,2022,0,NA
118,q3,2023,-2,NA
118,q3,2024,2,NA
119,q1,2022,2,NA
119,q1,2023,0,NA
119,q1,2024,1,NA
119,q2,2022,77.2,NA
119,q2,2023,90.6,NA
119,q2,2024,79.5,NA
119,q3,2022,0,NA
119,q3,2023,2,NA
119,q3,2024,1,NA
120,q1,2022,0,NA
120,q1,2023,2,NA
120,q1,2024,0,NA
120,q2,2022,92.8,NA
120,q2,2023,40.7,NA
120,q2,2024,0.4,NA
120,q3,2022,2,NA
120,q3,2023,2,NA
120,q3,2024,1,NA
121,q1,2022,3,NA
121,q1,2023,2,NA
121,q1,2024,3,NA
121,q2,2022,21.7,NA
121,q2,2023,29.4,NA
121,q2,2024,15.7,NA
121,q3,2022,0,NA
121,q3,2023,0,NA
121,q3,2024,2,NA
122,q1,2022,0,NA
122,q1,2023,3,NA
122,q1,2024,1,NA
122,q2,2022,23.8,NA
122,q2,2023,87.3,NA
122,q2,2024,14.9,NA
122,q3,2022,2,NA
122,q3,2023,0,NA
122,q3,2024,0,NA
123,q1,2022,2,NA
123,q1,2023,1,NA
123,q1,2024,3,NA
123,q2,2022,15.5,NA
123,q2,2023,90.6,NA
123,q2,2024,74.6,NA
123,q3,2022,-2,NA
123,q3,2023,1,NA
123,q3,2024,2,NA
124,q1,2022,0,NA
124,q1,2023,0,NA
124,q1,2024,3,NA
124,q2,2022,54.5,NA
124,q2,2023,98.8,NA
124,q2,2024,78.8,NA
124,q3,2022,0,NA
124,q3,2023,0,NA
124,q3,2024,2,NA
125,q1,2022,3,NA
125,q1,2023,1,NA
125,q1,2024,0,NA
125,q2,2022,55.7,NA
125,q2,2023,11,NA
125,q2,2024,38.6,NA
125,q3,2022,0,NA
125,q3,2023,-1,NA
125,q3,2024,-2,NA
126,q1,2022,3,NA
126,q1,2023,0,NA
126,q1,2024,0,NA
126,q2,2022,49.9,NA
126,q2,2023,89.4,NA
126,q2,2024,57.2,NA
126,q3,2022,1,NA
126,q3,2023,1,NA
126,q3,2024,-2,NA
127,q1,2022,0,NA
127,q1,2023,1,NA
127,q1,2024,2,NA
127,q2,2022,44.5,NA
127,q2,2023,34.7,NA
127,q2,2024,13,NA
127,q3,2022,2,NA
127,q3,2023,1,NA
127,q3,2024,-2,NA
128,q1,2022,1,NA
128,q1,2023,1,NA
128,q1,2024,2,NA
128,q2,2022,86.7,NA
128,q2,2023,93.5,NA
128,q2,2024,46.8,NA
128,q3,2022,0,NA
128,q3,2023,-1,NA
128,q3,2024,0,NA
129,q1,2022,0,NA
129,q1,2023,0,NA
129,q1,2024,3,NA
129,q2,2022,39.6,NA
129,q2,2023,18.2,NA
129,q2,2024,3.6,NA
129,q3,2022,0,NA
129,q3,2023,2,NA
129,q3,2024,-2,NA
130,q1,2022,1,NA
130,q1,2023,0,NA
130,q1,2024,3,NA
130,q2,2022,20.8,NA
130,q2,2023,86.4,NA
130,q2,2024,92.6,NA
130,q3,2022,0,NA
130,q3,2023,1,NA
130,q3,2024,2,NA
131,q1,2022,1,NA
131,q1,2023,2,NA
131,q1,2024,2,NA
131,q2,2022,42.8,NA
131,q2,2023,14.5,NA
131,q2,2024,38.8,NA
131,q3,2022,-1,NA
131,q3,2023,1,NA
131,q3,2024,0,NA
132,q1,2022,0,NA
132,q1,2023,3,NA
132,q1,2024,3,NA
132,q2,2022,75.2,NA
132,q2,2023,99.1,NA
132,q2,2024,94.1,NA
132,q3,2022,-1,NA
132,q3,2023,-1,NA
132,q3,2024,-2,NA
133,q1,2022,2,NA
133,q1,2023,2,NA
133,q1,2024,3,NA
133,q2,2022,21.2,NA
133,q2,2023,7.9,NA
133,q2,2024,69.8,NA
133,q3,2022,0,NA
133,q3,2023,1,NA
133,q3,2024,1,NA
134,q1,2022,1,NA
134,q1,2023,0,NA
134,q1,2024,1,NA
134,q2,2022,6.6,NA
134,q2,2023,94.5,NA
134,q2,2024,5.9,NA
134,q3,2022,-2,NA
134,q3,2023,2,NA
134,q3,2024,0,NA
135,q1,2022,2,NA
135,q1,2023,1,NA
135,q1,2024,2,NA
135,q2,2022,2.5,NA
135,q2,2023,28.8,NA
135,q2,2024,71.4,NA
135,q3,2022,0,NA
135,q3,2023,-2,NA
135,q3,2024,-2,NA
136,q1,2022,2,NA
136,q1,2023,2,NA
136,q1,2024,3,NA
136,q2,2022,42.6,NA
136,q2,2023,0.6,NA
136,q2,2024,51.2,NA
136,q3,2022,-1,NA
136,q3,2023,0,NA
136,q3,2024,2,NA
137,q1,2022,0,NA
137,q1,2023,3,NA
137,q1,2024,2,NA
137,q2,2022,72.6,NA
137,q2,2023,70.5,NA
137,q2,2024,66.6,NA
137,q3,2022,0,NA
137,q3,2023,0,NA
137,q3,2024,0,NA
138,q1,2022,1,NA
138,q1,2023,0,NA
138,q1,2024,2,NA
138,q2,2022,22.7,NA
138,q2,2023,59,NA
138,q2,2024,78.5,NA
138,q3,2022,1,NA
138,q3,2023,0,NA
138,q3,2024,-2,NA
139,q1,2022,1,NA
139,q1,2023,2,NA
139,q1,2024,2,NA
139,q2,2022,65.4,NA
139,q2,2023,74.5,NA
139,q2,2024,0.8,NA
139,q3,2022,-2,NA
139,q3,2023,-2,NA
139,q3,2024,-2,NA
140,q1,2022,2,NA
140,q1,2023,1,NA
140,q1,2024,1,NA
140,q2,2022,52.9,NA
140,q2,2023,40.3,NA
140,q2,2024,80.4,NA
140,q3,2022,0,NA
140,q3,2023,0,NA
140,q3,2024,0,NA
141,q1,2022,3,NA
141,q1,2023,0,NA
141,q1,2024,1,NA
141,q2,2022,49.4,NA
141,q2,2023,28.3,NA
141,q2,2024,8.6,NA
141,q3,2022,0,NA
141,q3,2023,0,NA
141,q3,2024,-2,NA
142,q1,2022,3,NA
142,q1,2023,0,NA
142,q1,2024,0,NA
142,q2,2022,7,NA
142,q2,2023,32.8,NA
142,q2,2024,46,NA
142,q3,2022,-1,NA
142,q3,2023,-2,NA
142,q3,2024,-1,NA
143,q1,2022,1,NA
143,q1,2023,0,NA
143,q1,2024,1,NA
143,q2,2022,28.6,NA
143,q2,2023,76.3,NA
143,q2,2024,82.7,NA
143,q3,2022,1,NA
143,q3,2023,1,NA
143,q3,2024,2,NA
144,q1,2022,0,NA
144,q1,2023,2,NA
144,q1,2024,3,NA
144,q2,2022,12.6,NA
144,q2,2023,5.3,NA
144,q2,2024,15.3,NA
144,q3,2022,-2,NA
144,q3,2023,0,NA
144,q3,2024,1,NA
145,q1,2022,3,NA
145,q1,2023,3,NA
145,q1,2024,3,NA
145,q2,2022,94.2,NA
145,q2,2023,84.6,NA
145,q2,2024,11.5,NA
145,q3,2022,0,NA
145,q3,2023,0,NA
145,q3,2024,1,NA
146,q1,2022,2,NA
146,q1,2023,0,NA
146,q1,2024,1,NA
146,q2,2022,98.8,NA
146,q2,2023,67.3,NA
146,q2,2024,39.5,NA
146,q3,2022,-1,NA
146,q3,2023,1,NA
146,q3,2024,1,NA
147,q1,2022,1,NA
147,q1,2023,2,NA
147,q1,2024,0,NA
147,q2,2022,93.3,NA
147,q2,2023,45.3,NA
147,q2,2024,43.3,NA
147,q3,2022,-1,NA
147,q3,2023,-2,NA
147,q3,2024,-1,NA
148,q1,2022,3,NA
148,q1,2023,2,NA
148,q1,2024,3,NA
148,q2,2022,97.7,NA
148,q2,2023,54.9,NA
148,q2,2024,13.9,NA
148,q3,2022,-2,NA
148,q3,2023,2,NA
148,q3,2024,0,NA
149,q1,2022,2,NA
149,q1,2023,2,NA
149,q1,2024,3,NA
149,q2,2022,48.6,NA
149,q2,2023,39.4,NA
149,q2,2024,37.9,NA
149,q3,2022,2,NA
149,q3,2023,-2,NA
149,q3,2024,-1,NA
150,q1,2022,3,NA
150,q1,2023,0,NA
150,q1,2024,3,NA
150,q2,2022,67.3,NA
150,q2,2023,5.7,NA
150,q2,2024,21.1,NA
150,q3,2022,-1,NA
150,q3,2023,2,NA
150,q3,2024,-1,NA
151,q1,2022,3,NA
151,q1,2023,2,NA
151,q1,2024,0,NA
151,q2,2022,49.6,NA
151,q2,2023,95.3,NA
151,q2,2024,28.5,NA
151,q3,2022,2,NA
151,q3,2023,-1,NA
151,q3,2024,1,NA
152,q1,2022,1,NA
152,q1,2023,0,NA
152,q1,2024,0,NA
152,q2,2022,0.6,NA
152,q2,2023,7.7,NA
152,q2,2024,41.7,NA
152,q3,2022,-2,NA
152,q3,2023,1,NA
152,q3,2024,1,NA
153,q1,2022,3,NA
153,q1,2023,2,NA
153,q1,2024,1,NA
153,q2,2022,9.5,NA
153,q2,2023,12.4,NA
153,q2,2024,86.4,NA
153,q3,2022,1,NA
153,q3,2023,-1,NA
153,q3,2024,-1,NA
154,q1,2022,2,NA
154,q1,2023,0,NA
154,q1,2024,0,NA
154,q2,2022,54.5,NA
154,q2,2023,84.7,NA
154,q2,2024,96.9,NA
154,q3,2022,2,NA
154,q3,2023,2,NA
154,q3,2024,0,NA
155,q1,2022,2,NA
155,q1,2023,1,NA
155,q1,2024,1,NA
155,q2,2022,21.8,NA
155,q2,2023,78.3,NA
155,q2,2024,93.8,NA
155,q3,2022,1,NA
155,q3,2023,2,NA
155,q3,2024,0,NA
156,q1,2022,3,NA
156,q1,2023,3,NA
156,q1,2024,2,NA
156,q2,2022,85.3,NA
156,q2,2023,92.8,NA
156,q2,2024,71.8,NA
156,q3,2022,-2,NA
156,q3,2023,-1,NA
156,q3,2024,2,NA
157,q1,2022,3,NA
157,q1,2023,1,NA
157,q1,2024,3,NA
157,q2,2022,40.3,NA
157,q2,2023,38.3,NA
157,q2,2024,63.2,NA
157,q3,2022,1,NA
157,q3,2023,2,NA
157,q3,2024,-2,NA
158,q1,2022,0,NA
158,q1,2023,3,NA
158,q1,2024,2,NA
158,q2,2022,69,NA
158,q2,2023,76.8,NA
158,q2,2024,95.8,NA
158,q3,2022,1,NA
158,q3,2023,-2,NA
158,q3,2024,2,NA
159,q1,2022,2,NA
159,q1,2023,3,NA
159,q1,2024,1,NA
159,q2,2022,18.7,NA
159,q2,2023,49.7,NA
159,q2,2024,34.6,NA
159,q3,2022,1,NA
159,q3,2023,2,NA
159,q3,2024,0,NA
160,q1,2022,3,NA
160,q1,2023,1,NA
160,q1,2024,3,NA
160,q2,2022,48.2,NA
160,q2,2023,37.1,NA
160,q2,2024,95,NA
160,q3,2022,-1,NA
160,q3,2023,-1,NA
160,q3,2024,-2,NA
161,q1,2022,2,NA
161,q1,2023,0,NA
161,q1,2024,3,NA
161,q2,2022,14.7,NA
161,q2,2023,78.5,NA
161,q2,2024,69.1,NA
161,q3,2022,-2,NA
161,q3,2023,0,NA
161,q3,2024,1,NA
162,q1,2022,3,NA
162,q1,2023,0,NA
162,q1,2024,0,NA
162,q2,2022,93.3,NA
162,q2,2023,64.3,NA
162,q2,2024,15.4,NA
162,q3,2022,-1,NA
162,q3,2023,-1,NA
162,q3,2024,1,NA
163,q1,2022,3,NA
163,q1,2023,3,NA
163,q1,2024,3,NA
163,q2,2022,68,NA
163,q2,2023,0.1,NA
163,q2,2024,61.9,NA
163,q3,2022,2,NA
163,q3,2023,0,NA
163,q3,2024,0,NA
164,q1,2022,3,NA
164,q1,2023,2,NA
164,q1,2024,1,NA
164,q2,2022,45.2,NA
164,q2,2023,16,NA
164,q2,2024,28,NA
164,q3,2022,1,NA
164,q3,2023,-2,NA
164,q3,2024,2,NA
165,q1,2022,2,NA
165,q1,2023,2,NA
165,q1,2024,2,NA
165,q2,2022,26.8,NA
165,q2,2023,1.2,NA
165,q2,2024,21,NA
165,q3,2022,1,NA
165,q3,2023,-2,NA
165,q3,2024,-2,NA
166,q1,2022,3,NA
166,q1,2023,3,NA
166,q1,2024,0,NA
166,q2,2022,84.7,NA
166,q2,2023,94.2,NA
166,q2,2024,4.7,NA
166,q3,2022,1,NA
166,q3,2023,1,NA
166,q3,2024,-2,NA
167,q1,2022,2,NA
167,q1,2023,3,NA
167,q1,2024,2,NA
167,q2,2022,13.2,NA
167,q2,2023,66,NA
167,q2,2024,8.4,NA
167,q3,2022,0,NA
167,q3,2023,0,NA
167,q3,2024,-1,NA
168,q1,2022,2,NA
168,q1,2023,1,NA
168,q1,2024,2,NA
168,q2,2022,14.5,NA
168,q2,2023,62,NA
168,q2,2024,86.8,NA
168,q3,2022,0,NA
168,q3,2023,0,NA
168,q3,2024,2,NA
169,q1,2022,0,NA
169,q1,2023,0,NA
169,q1,2024,1,NA
169,q2,2022,60,NA
169,q2,2023,94,NA
169,q2,2024,50.6,NA
169,q3,2022,1,NA
169,q3,2023,1,NA
169,q3,2024,-2,NA
170,q1,2022,2,NA
170,q1,2023,2,NA
170,q1,2024,1,NA
170,q2,2022,82.5,NA
170,q2,2023,90.3,NA
170,q2,2024,36.8,NA
170,q3,2022,0,NA
170,q3,2023,1,NA
170,q3,2024,-1,NA
171,q1,2022,0,NA
171,q1,2023,0,NA
171,q1,2024,2,NA
171,q2,2022,18.7,NA
171,q2,2023,95.6,NA
171,q2,2024,95.1,NA
171,q3,2022,1,NA
171,q3,2023,2,NA
171,q3,2024,-1,NA
172,q1,2022,2,NA
172,q1,2023,2,NA
172,q1,2024,3,NA
172,q2,2022,28.5,NA
172,q2,2023,22.1,NA
172,q2,2024,4.6,NA
172,q3,2022,-2,NA
172,q3,2023,2,NA
172,q3,2024,-1,NA
173,q1,2022,2,NA
173,q1,2023,0,NA
173,q1,2024,3,NA
173,q2,2022,58,NA
173,q2,2023,11.3,NA
173,q2,2024,60.7,NA
173,q3,2022,-2,NA
173,q3,2023,0,NA
173,q3,2024,-2,NA
174,q1,2022,1,NA
174,q1,2023,2,NA
174,q1,2024,0,NA
174,q2,2022,84,NA
174,q2,2023,38,NA
174,q2,2024,98.8,NA
174,q3,2022,-2,NA
174,q3,2023,-2,NA
174,q3,2024,-1,NA
175,q1,2022,1,NA
175,q1,2023,0,NA
175,q1,2024,0,NA
175,q2,2022,44.4,NA
175,q2,2023,72.6,NA
175,q2,2024,2.3,NA
175,q3,2022,-1,NA
175,q3,2023,-2,NA
175,q3,2024,-2,NA
176,q1,2022,1,NA
176,q1,2023,2,NA
176,q1,2024,3,NA
176,q2,2022,21.9,NA
176,q2,2023,66.1,NA
176,q2,2024,62.1,NA
176,q3,2022,1,NA
176,q3,2023,0,NA
176,q3,2024,-1,NA
177,q1,2022,0,NA
177,q1,2023,0,NA
177,q1,2024,1,NA
177,q2,2022,73.7,NA
177,q2,2023,77.9,NA
177,q2,2024,82.2,NA
177,q3,2022,1,NA
177,q3,2023,0,NA
177,q3,2024,-2,NA
178,q1,2022,1,NA
178,q1,2023,1,NA
178,q1,2024,2,NA
178,q2,2022,73.8,NA
178,q2,2023,7.8,NA
178,q2,2024,13.5,NA
178,q3,2022,2,NA
178,q3,2023,2,NA
178,q3,2024,-2,NA
179,q1,2022,3,NA
179,q1,2023,3,NA
179,q1,2024,0,NA
179,q2,2022,29.2,NA
179,q2,2023,20,NA
179,q2,2024,2.1,NA
179,q3,2022,1,NA
179,q3,2023,0,NA
179,q3,2024,0,NA
180,q1,2022,2,NA
180,q1,2023,2,NA
180,q1,2024,3,NA
180,q2,2022,87.8,NA
180,q2,2023,16.5,NA
180,q2,2024,99.8,NA
180,q3,2022,1,NA
180,q3,2023,0,NA
180,q3,2024,-1,NA
181,q1,2022,1,NA
181,q1,2023,2,NA
181,q1,2024,1,NA
181,q2,2022,94.5,NA
181,q2,2023,38.9,NA
181,q2,2024,23,NA
181,q3,2022,0,NA
181,q3,2023,2,NA
181,q3,2024,-2,NA
182,q1,2022,0,NA
182,q1,2023,0,NA
182,q1,2024,1,NA
182,q2,2022,29.5,NA
182,q2,2023,91.2,NA
182,q2,2024,2.4,NA
182,q3,2022,-1,NA
182,q3,2023,-1,NA
182,q3,2024,-1,NA
183,q1,2022,1,NA
183,q1,2023,2,NA
183,q1,2024,1,NA
183,q2,2022,41.6,NA
183,q2,2023,49.2,NA
183,q2,2024,91.6,NA
183,q3,2022,2,NA
183,q3,2023,0,NA
183,q3,2024,-2,NA
184,q1,2022,2,NA
184,q1,2023,1,NA
184,q1,2024,3,NA
184,q2,2022,16,NA
184,q2,2023,56.7,NA
184,q2,2024,5.7,NA
184,q3,2022,-1,NA
184,q3,2023,0,NA
184,q3,2024,1,NA
185,q1,2022,3,NA
185,q1,2023,0,NA
185,q1,2024,3,NA
185,q2,2022,83.6,NA
185,q2,2023,45.1,NA
185,q2,2024,96,NA
185,q3,2022,2,NA
185,q3,2023,-1,NA
185,q3,2024,2,NA
186,q1,2022,0,NA
186,q1,2023,1,NA
186,q1,2024,2,NA
186,q2,2022,8.7,NA
186,q2,2023,19.8,NA
186,q2,2024,45.9,NA
186,q3,2022,0,NA
186,q3,2023,-1,NA
186,q3,2024,1,NA
187,q1,2022,1,NA
187,q1,2023,0,NA
187,q1,2024,3,NA
187,q2,2022,80.7,NA
187,q2,2023,64.2,NA
187,q2,2024,61.2,NA
187,q3,2022,2,NA
187,q3,2023,1,NA
187,q3,2024,0,NA
188,q1,2022,3,NA
188,q1,2023,3,NA
188,q1,2024,1,NA
188,q2,2022,22.4,NA
188,q2,2023,20.3,NA
188,q2,2024,59.8,NA
188,q3,2022,0,NA
188,q3,2023,-2,NA
188,q3,2024,1,NA
189,q1,2022,2,NA
189,q1,2023,0,NA
189,q1,2024,0,NA
189,q2,2022,25.4,NA
189,q2,2023,87.3,NA
189,q2,2024,80.5,NA
189,q3,2022,-2,NA
189,q3,2023,0,NA
189,q3,2024,0,NA
190,q1,2022,1,NA
190,q1,2023,1,NA
190,q1,2024,0,NA
190,q2,2022,46.5,NA
190,q2,2023,93.7,NA
190,q2,2024,62.7,NA
190,q3,2022,1,NA
190,q3,2023,0,NA
190,q3,2024,0,NA
191,q1,2022,1,NA
191,q1,2023,2,NA
191,q1,2024,0,NA
191,q2,2022,66,NA
191,q2,2023,42.1,NA
191,q2,2024,3.5,NA
191,q3,2022,2,NA
191,q3,2023,2,NA
191,q3,2024,-2,NA
192,q1,2022,3,NA
192,q1,2023,2,NA
192,q1,2024,2,NA
192,q2,2022,3,NA
192,q2,2023,75.6,NA
192,q2,2024,96.1,NA
192,q3,2022,-1,NA
192,q3,2023,0,NA
192,q3,2024,1,NA
193,q1,2022,2,NA
193,q1,2023,0,NA
193,q1,2024,1,NA
193,q2,2022,16.1,NA
193,q2,2023,19.5,NA
193,q2,2024,12.4,NA
193,q3,2022,-1,NA
193,q3,2023,2,NA
193,q3,2024,0,NA
194,q1,2022,2,NA
194,q1,2023,2,NA
194,q1,2024,2,NA
194,q2,2022,52.9,NA
194,q2,2023,38.6,NA
194,q2,2024,18.6,NA
194,q3,2022,2,NA
194,q3,2023,-2,NA
194,q3,2024,2,NA
195,q1,2022,1,NA
195,q1,2023,0,NA
195,q1,2024,1,NA
195,q2,2022,18.1,NA
195,q2,2023,8.4,NA
195,q2,2024,93.5,NA
195,q3,2022,-2,NA
195,q3,2023,2,NA
195,q3,2024,-2,NA
196,q1,2022,3,NA
196,q1,2023,3,NA
196,q1,2024,0,NA
196,q2,2022,75.4,NA
196,q2,2023,74.5,NA
196,q2,2024,49.1,NA
196,q3,2022,-1,NA
196,q3,2023,2,NA
196,q3,2024,0,NA
197,q1,2022,2,NA
197,q1,2023,0,NA
197,q1,2024,0,NA
197,q2,2022,15.3,NA
197,q2,2023,99.4,NA
197,q2,2024,56,NA
197,q3,2022,0,NA
197,q3,2023,0,NA
197,q3,2024,2,NA
198,q1,2022,3,NA
198,q1,2023,0,NA
198,q1,2024,0,NA
198,q2,2022,72.5,NA
198,q2,2023,80.7,NA
198,q2,2024,3.5,NA
198,q3,2022,0,NA
198,q3,2023,2,NA
198,q3,2024,2,NA
199,q1,2022,3,NA
199,q1,2023,0,NA
199,q1,2024,0,NA
199,q2,2022,58.6,NA
199,q2,2023,53.4,NA
199,q2,2024,64.1,NA
199,q3,2022,-1,NA
199,q3,2023,0,NA
199,q3,2024,-2,NA
200,q1,2022,3,NA
200,q1,2023,3,NA
200,q1,2024,3,NA
200,q2,2022,28.2,NA
200,q2,2023,62.1,NA
200,q2,2024,34.7,NA
200,q3,2022,0,NA
200,q3,2023,-1,NA
200,q3,2024,0,NA
201,q1,2022,0,NA
201,q1,2023,1,NA
201,q1,2024,2,NA
201,q2,2022,8.4,NA
201,q2,2023,55.3,NA
201,q2,2024,34.5,NA
201,q3,2022,0,NA
201,q3,2023,-1,NA
201,q3,2024,0,NA
202,q1,2022,0,NA
202,q1,2023,0,NA
202,q1,2024,1,NA
202,q2,2022,84.8,NA
202,q2,2023,12.4,NA
202,q2,2024,24.4,NA
202,q3,2022,0,NA
202,q3,2023,1,NA
202,q3,2024,2,NA
203,q1,2022,1,NA
203,q1,2023,3,NA
203,q1,2024,3,NA
203,q2,2022,57.9,NA
203,q2,2023,86.6,NA
203,q2,2024,28.7,NA
203,q3,2022,-1,NA
203,q3,2023,2,NA
203,q3,2024,-2,NA
204,q1,2022,1,NA
204,q1,2023,3,NA
204,q1,2024,2,NA
204,q2,2022,50.3,NA
204,q2,2023,70.6,NA
204,q2,2024,77.6,NA
204,q3,2022,2,NA
204,q3,2023,-2,NA
204,q3,2024,-2,NA
205,q1,2022,0,NA
205,q1,2023,0,NA
205,q1,2024,0,NA
205,q2,2022,93.4,NA
205,q2,2023,6.9,NA
205,q2,2024,74.2,NA
205,q3,2022,-2,NA
205,q3,2023,0,NA
205,q3,2024,-2,NA
206,q1,2022,3,NA
206,q1,2023,3,NA
206,q1,2024,0,NA
206,q2,2022,84.2,NA
206,q2,2023,52.7,NA
206,q2,2024,83.9,NA
206,q3,2022,-1,NA
206,q3,2023,-1,NA
206,q3,2024,1,NA
207,q1,2022,3,NA
207,q1,2023,3,NA
207,q1,2024,0,NA
207,q2,2022,4.4,NA
207,q2,2023,93.7,NA
207,q2,2024,98.9,NA
207,q3,2022,0,NA
207,q3,2023,-2,NA
207,q3,2024,0,NA
208,q1,2022,2,NA
208,q1,2023,2,NA
208,q1,2024,2,NA
208,q2,2022,54.7,NA
208,q2,2023,55.2,NA
208,q2,2024,16.3,NA
208,q3,2022,1,NA
208,q3,2023,1,NA
208,q3,2024,2,NA
209,q1,2022,0,NA
209,q1,2023,3,NA
209,q1,2024,3,NA
209,q2,2022,75.4,NA
209,q2,2023,50.8,NA
209,q2,2024,48.7,NA
209,q3,2022,2,NA
209,q3,2023,1,NA
209,q3,2024,0,NA
210,q1,2022,1,NA
210,q1,2023,0,NA
210,q1,2024,1,NA
210,q2,2022,52.4,NA
210,q2,2023,91.8,NA
210,q2,2024,35.9,NA
210,q3,2022,-2,NA
210,q3,2023,-2,NA
210,q3,2024,0,NA
211,q1,2022,1,NA
211,q1,2023,2,NA
211,q1,2024,2,NA
211,q2,2022,11.9,NA
211,q2,2023,65.5,NA
211,q2,2024,17.1,NA
211,q3,2022,2,NA
211,q3,2023,2,NA
211,q3,2024,-1,NA
212,q1,2022,2,NA
212,q1,2023,3,NA
212,q1,2024,0,NA
212,q2,2022,68.5,NA
212,q2,2023,84.3,NA
212,q2,2024,19.8,NA
212,q3,2022,1,NA
212,q3,2023,-2,NA
212,q3,2024,2,NA
213,q1,2022,2,NA
213,q1,2023,0,NA
213,q1,2024,3,NA
213,q2,2022,52.7,NA
213,q2,2023,90.2,NA
213,q2,2024,17.9,NA
213,q3,2022,-1,NA
213,q3,2023,-1,NA
213,q3,2024,1,NA
214,q1,2022,3,NA
214,q1,2023,0,NA
214,q1,2024,2,NA
214,q2,2022,30.1,NA
214,q2,2023,4.1,NA
214,q2,2024,96.3,NA
214,q3,2022,0,NA
214,q3,2023,0,NA
214,q3,2024,2,NA
215,q1,2022,0,NA
215,q1,2023,2,NA
215,q1,2024,0,NA
215,q2,2022,88.3,NA
215,q2,2023,12.1,NA
215,q2,2024,83.8,NA
215,q3,2022,1,NA
215,q3,2023,-2,NA
215,q3,2024,0,NA
216,q1,2022,0,NA
216,q1,2023,2,NA
216,q1,2024,1,NA
216,q2,2022,76.1,NA
216,q2,2023,44.5,NA
216,q2,2024,42.9,NA
216,q3,2022,0,NA
216,q3,2023,-2,NA
216,q3,2024,2,NA
217,q1,2022,1,NA
217,q1,2023,3,NA
217,q1,2024,0,NA
217,q2,2022,82.5,NA
217,q2,2023,94.7,NA
217,q2,2024,46.2,NA
217,q3,2022,2,NA
217,q3,2023,-2,NA
217,q3,2024,0,NA
218,q1,2022,1,NA
218,q1,2023,2,NA
218,q1,2024,0,NA
218,q2,2022,56,NA
218,q2,2023,29.8,NA
218,q2,2024,64.4,NA
218,q3,2022,0,NA
218,q3,2023,2,NA
218,q3,2024,-2,NA
219,q1,2022,2,NA
219,q1,2023,1,NA
219,q1,2024,1,NA
219,q2,2022,20.5,NA
219,q2,2023,98.3,NA
219,q2,2024,41,NA
219,q3,2022,2,NA
219,q3,2023,-2,NA
219,q3,2024,0,NA
220,q1,2022,2,NA
220,q1,2023,0,NA
220,q1,2024,2,NA
220,q2,2022,17,NA
220,q2,2023,93.7,NA
220,q2,2024,98.9,NA
220,q3,2022,0,NA
220,q3,2023,2,NA
220,q3,2024,1,NA
221,q1,2022,1,NA
221,q1,2023,0,NA
221,q1,2024,3,NA
221,q2,2022,44.9,NA
221,q2,2023,16.5,NA
221,q2,2024,8.1,NA
221,q3,2022,-2,NA
221,q3,2023,-1,NA
221,q3,2024,0,NA
222,q1,2022,1,NA
222,q1,2023,1,NA
222,q1,2024,1,NA
222,q2,2022,0.8,NA
222,q2,2023,78.5,NA
222,q2,2024,83.9,NA
222,q3,2022,-1,NA
222,q3,2023,-2,NA
222,q3,2024,1,NA
223,q1,2022,1,NA
223,q1,2023,3,NA
223,q1,2024,1,NA
223,q2,2022,93.4,NA
223,q2,2023,71.9,NA
223,q2,2024,92,NA
223,q3,2022,2,NA
223,q3,2023,1,NA
223,q3,2024,-2,NA
224,q1,2022,2,NA
224,q1,2023,0,NA
224,q1,2024,3,NA
224,q2,2022,58.2,NA
224,q2,2023,70.8,NA
224,q2,2024,77,NA
224,q3,2022,-2,NA
224,q3,2023,1,NA
224,q3,2024,1,NA
225,q1,2022,3,NA
225,q1,2023,2,NA
225,q1,2024,2,NA
225,q2,2022,25.1,NA
225,q2,2023,64.8,NA
225,q2,2024,96.2,NA
225,q3,2022,1,NA
225,q3,2023,-1,NA
225,q3,2024,1,NA
226,q1,2022,3,NA
226,q1,2023,0,NA
226,q1,2024,0,NA
226,q2,2022,72.8,NA
226,q2,2023,36.8,NA
226,q2,2024,19.5,NA
226,q3,2022,-1,NA
226,q3,2023,2,NA
